device_id,usage_count,unique_users
31532D,39,39
粤B49751D,39,38
BW907,39,39
01830D,39,38
粤B31888D,39,39
45661D,39,39
粤B05821D,39,39
粤B09642D,39,39
37191D,39,38
01798D,39,39
45071D,39,39
46947D,39,39
粤B03698D,39,39
37582D,39,39
41485D,39,39
粤B38902D,39,39
07302D,39,39
38967D,38,38
04342D,38,38
粤BBA936,38,38
粤B05102D,38,38
粤B06437D,38,38
34690D,38,38
粤B00670D,38,38
00541D,38,38
05917D,38,38
粤B03796D,38,38
粤B03782D,38,36
粤BBD041,38,38
05503D,38,38
CC167,38,38
DT9250,38,38
01406D,38,38
05430D,38,38
粤BBD008,38,38
00598D,38,38
CC051,38,38
02551D,38,38
粤B02340D,38,38
06035D,38,38
粤B45748D,38,38
49712D,38,37
粤B41141D,38,38
DN6941,38,38
03251D,38,38
00822D,38,38
粤B07146D,38,38
48846D,38,38
05198D,38,38
粤BBA187,38,38
01756D,38,37
05710D,38,38
00661D,38,38
粤B09389D,38,35
粤BBA956,38,38
05398D,38,38
DR0447,38,38
06146D,38,38
35659D,38,38
粤B32500D,38,38
粤B09225D,38,38
粤B04760D,38,38
粤B31768D,38,38
00571D,38,38
00576D,38,38
CC107,38,38
45297D,38,38
33556D,38,38
31993D,38,38
粤B34412D,38,38
05666D,38,38
35255D,38,38
05525D,38,38
31966D,38,38
粤B09609D,38,38
03241D,38,38
04311D,38,38
粤B08307D,38,38
39865D,38,38
06017D,38,38
08736D,38,37
粤BBA791,38,38
粤B01550D,38,38
粤B06246D,38,38
DP466,38,38
粤B00433D,38,38
33609D,38,37
46810D,38,38
T9173,38,38
33511D,38,38
BS412,38,38
00460D,38,38
38320D,38,38
粤B34558D,38,38
01405D,38,38
45975D,38,37
03195D,38,38
BW293,38,38
06796D,38,38
CM058,38,38
01202D,38,38
09841D,38,38
BV043,38,38
01043D,38,38
05330D,38,38
06847D,38,38
粤B09373D,38,38
粤B31142D,38,38
粤B49998D,38,38
46273D,38,38
粤B31555D,38,38
BS567,38,38
CK326,38,38
04248D,38,38
DS4340,38,38
双AGM-111,38,37
粤B47951D,38,38
02123D,38,38
06967D,38,38
粤B34642D,38,38
04082D,38,37
粤B07583D,38,38
08419D,38,38
CM071,38,38
CN647,38,38
粤BK9486,38,38
04633D,38,38
粤B06840D,38,38
01650D,38,38
08112D,38,38
45151D,38,38
粤B06318D,38,35
CC041,38,38
01656D,38,38
粤B34069D,38,38
U0073,38,38
05200D,38,38
00636D,38,38
04172D,38,38
粤B33981D,38,38
CM050,38,38
01823D,38,38
08612D,38,38
32288D,38,38
08766D,38,38
09411D,38,37
粤B41467D,38,38
46659D,38,38
粤B33858D,38,38
粤B02349D,38,38
07747D,38,38
09330D,38,38
07153D,38,38
粤B30907D,38,38
粤B36548D,38,38
粤B08937D,38,38
35276D,38,38
30409D,38,38
粤B43252D,38,38
05918D,38,38
41221D,38,38
03122D,38,38
粤B46276D,38,38
粤B35352D,38,38
30446D,38,38
37736D,38,36
45985D,38,38
06323D,38,38
00859D,38,38
CN702,38,38
04835D,38,38
04073D,38,38
00743D,38,38
粤BAB592,38,38
46687D,38,38
DN4542,38,38
02199D,38,38
01489D,38,38
03491D,38,38
04096D,38,38
粤B39882D,38,38
粤BW8300,38,38
粤B34306D,38,37
DT9437,38,38
T4445,38,38
粤B39953D,38,38
粤BBA232,38,38
49757D,38,38
粤B01433D,38,38
粤B06835D,38,38
粤B03718D,38,37
粤B41170D,38,38
粤B36700D,38,38
粤B39383D,38,38
02843D,38,38
粤B07138D,38,38
粤B40536D,38,38
39930D,38,38
粤BBE475,38,38
04259D,38,38
DT9547,38,38
02351D,38,38
粤B06349D,38,38
U0521,38,38
39731D,38,38
32687D,38,38
42626D,38,38
宽AGM20-21,38,38
07335D,38,38
01370D,38,38
粤B05020D,38,38
03489D,38,38
00850D,38,38
34576D,38,38
03885D,38,38
粤B34471D,38,38
37697D,38,38
02532D,38,38
粤B31899D,38,38
00806D,38,38
03469D,38,38
45899D,38,37
粤B31527D,38,38
DT6407,38,38
03876D,38,38
47403D,38,38
07940D,38,38
粤B39177D,38,37
02877D,38,38
49052D,38,38
粤B34503D,38,36
粤B09615D,38,38
CH753,38,38
08828D,38,38
02498D,38,38
07042D,38,38
粤B34868D,38,38
38323D,37,37
49729D,37,37
粤B45059D,37,37
BW747,37,37
01257D,37,37
粤B33569D,37,37
粤B09366D,37,37
粤B36296D,37,37
粤B45076D,37,37
粤B45720D,37,37
06430D,37,37
粤B31145D,37,37
37539D,37,37
粤B04598D,37,37
07347D,37,32
03970D,37,37
07640D,37,37
05176D,37,37
06672D,37,37
粤B00498D,37,37
粤B32502D,37,37
T4175,37,37
BW472,37,37
粤BBB475,37,37
CC408,37,37
粤BU2293,37,37
34093D,37,37
粤B01595D,37,37
04312D,37,37
38819D,37,37
07742D,37,36
00359D,37,37
粤B40592D,37,37
CC555,37,37
37603D,37,37
09456D,37,37
粤B41448D,37,37
38233D,37,37
38276D,37,37
01088D,37,37
粤B48605D,37,37
38457D,37,37
粤BBD019,37,37
粤B31533D,37,37
01625D,37,37
BV432,37,37
粤B02758D,37,37
05876D,37,37
CH785,37,37
05640D,37,36
08795D,37,37
04666D,37,37
粤B33863D,37,37
39947D,37,37
粤B45692D,37,37
30980D,37,37
49756D,37,37
粤B31836D,37,36
00243D,37,37
粤B49161D,37,37
33501D,37,37
05570D,37,37
BS430,37,37
31955D,37,37
02193D,37,37
03355D,37,37
粤B04985D,37,37
CC147,37,37
04249D,37,37
01478D,37,37
IGT-153,37,37
BS411,37,37
09903D,37,37
粤BBA251,37,36
00099D,37,37
07956D,37,37
41955D,37,37
07819D,37,37
01475D,37,37
01907D,37,37
08050D,37,37
03732D,37,37
07511D,37,37
07116D,37,37
05510D,37,36
34079D,37,37
47498D,37,37
粤B00117D,37,37
49783D,37,37
46686D,37,37
粤BN6485,37,37
31971D,37,37
U0010,37,37
粤B00776D,37,37
01827D,37,37
OGT-134,37,37
45829D,37,37
粤B33802D,37,37
粤BBA043,37,37
粤B39745D,37,35
07020D,37,37
07056D,37,37
04173D,37,37
CB322,37,37
粤B36585D,37,37
49755D,37,37
08986D,37,37
粤B03982D,37,37
35847D,37,33
00233D,37,37
00767D,37,37
46653D,37,37
06719D,37,37
粤B38933D,37,37
03002D,37,37
T4279,37,37
30851D,37,37
37660D,37,37
33637D,37,37
04258D,37,37
粤B02520D,37,37
38318D,37,37
CJ330,37,37
09317D,37,37
01185D,37,37
00483D,37,37
粤B03567D,37,37
03065D,37,37
粤B45725D,37,37
01372D,37,37
粤B39006D,37,37
06420D,37,37
08323D,37,37
08163D,37,37
粤B47472D,37,37
粤BBA258,37,37
46695D,37,37
粤B41207D,37,37
35833D,37,37
粤B40553D,37,36
45261D,37,37
粤B05885D,37,37
73377D,37,37
48891D,37,37
06462D,37,37
04072D,37,37
05306D,37,37
CM089,37,37
粤B33928D,37,37
39843D,37,37
粤B39898D,37,37
07875D,37,37
粤BW3090,37,37
02796D,37,37
38482D,37,37
39348D,37,37
BW446,37,37
00059D,37,37
00052D,37,37
05923D,37,37
04299D,37,37
粤B39912D,37,37
46880D,37,37
粤B45085D,37,37
06095D,37,37
00045D,37,36
02785D,37,37
粤B01511D,37,37
粤B06382D,37,37
05648D,37,37
37718D,37,37
04260D,37,37
BS477,37,37
01052D,37,37
粤B00249D,37,37
07122D,37,37
07807D,37,37
42117D,37,37
粤B06239D,37,37
粤B33816D,37,37
31963D,37,37
粤B38821D,37,37
38828D,37,37
05842D,37,37
08882D,37,37
粤B06375D,37,37
07961D,37,37
31338D,37,37
粤B08337D,37,37
粤B05533D,37,37
06602D,37,37
粤B36747D,37,37
粤B04662D,37,37
06049D,37,37
02627D,37,37
38029D,37,37
46845D,37,37
09025D,37,37
04025D,37,37
33697D,36,36
粤BBA601,36,36
CB363,36,36
08497D,36,36
粤B31160D,36,36
45095D,36,36
30301D,36,36
粤B39171D,36,36
粤B03929D,36,36
CK382,36,36
04775D,36,36
粤BAY377,36,36
37112D,36,36
粤B06508D,36,36
粤BN4845,36,36
05241D,36,36
粤B01501D,36,36
32263D,36,36
03546D,36,36
07198D,36,36
BS545,36,36
45003D,36,35
08846D,36,36
07996D,36,36
34482D,36,35
T9767,36,36
41990D,36,36
09270D,36,36
粤B03523D,36,36
DN4421,36,36
06961D,36,36
33857D,36,36
粤B49028D,36,36
06400D,36,36
粤B35376D,36,36
02473D,36,36
粤BBA387,36,36
00951D,36,36
T9453,36,36
粤B48633D,36,36
01779D,36,36
BS880,36,36
粤B31535D,36,36
粤BBE447,36,36
粤B32397D,36,36
44098D,36,36
30935D,36,36
39776D,36,36
09386D,36,36
粤B39998D,36,36
粤B01592D,36,36
00240D,36,36
09536D,36,36
00127D,36,36
06547D,36,36
BV475,36,36
粤B45681D,36,36
粤B01913D,36,36
35867D,36,36
30920D,36,36
41285D,36,36
09513D,36,36
粤B04403D,36,36
粤BBA315,36,36
00736D,36,36
03752D,36,36
06379D,36,36
00730D,36,36
01479D,36,36
37719D,36,36
04685D,36,36
粤B36368D,36,36
02448D,36,36
粤B05066D,36,36
03603D,36,36
04396D,36,36
05420D,36,36
06556D,36,36
00265D,36,36
粤B45666D,36,36
06048D,36,36
粤B47999D,36,36
粤B06593D,36,36
CA731,36,36
37721D,36,36
31932D,36,36
粤B40311D,36,36
32339D,36,36
粤BJ9901,36,36
04042D,36,36
粤B08921D,36,36
05872D,36,36
03276D,36,36
04541D,36,36
46991D,36,36
03710D,36,35
粤B32612D,36,36
05130D,36,36
粤BBA120,36,36
DT7400,36,36
48621D,36,36
粤B38472D,36,36
粤B09208D,36,36
07642D,36,36
粤BBE477,36,36
粤B43039D,36,36
00011D,36,36
粤B01359D,36,36
41987D,36,36
粤B38212D,36,36
粤B05627D,36,36
09037D,36,36
00209D,36,35
46805D,36,36
49065D,36,36
粤BBB342,36,36
DT6741,36,36
粤B35329D,36,36
粤B07299D,36,36
35285D,36,36
CN713,36,36
00545D,36,36
09078D,36,36
05552D,36,36
45092D,36,36
06300D,36,36
DQ4941,36,36
00525D,36,36
49738D,36,36
粤B33838D,36,36
46006D,36,36
粤B04975D,36,36
CH859,36,36
粤BBD017,36,36
00898D,36,36
粤B31833D,36,35
BV470,36,36
49789D,36,36
T4391,36,36
39302D,36,36
05893D,36,36
37036D,36,36
CN699,36,36
粤BW3129,36,36
31942D,36,36
粤B06271D,36,36
04022D,36,36
02048D,36,36
08493D,36,36
BS622,36,36
00226D,36,36
粤B05011D,36,36
09648D,36,36
39936D,36,36
02640D,36,36
00712D,36,36
07402D,36,36
粤B36551D,36,36
粤B32516D,36,36
粤B34055D,36,36
35699D,36,36
粤B47991D,36,36
粤B06820D,36,36
粤B09053D,36,36
粤B07441D,36,36
02966D,36,36
DS7467,36,36
44048D,36,36
粤B34051D,36,36
49017D,36,36
45968D,36,36
31395D,36,36
07998D,36,34
01825D,36,36
34009D,36,36
31146D,36,36
07152D,36,36
32547D,36,35
37683D,36,36
08792D,36,36
07311D,36,35
03441D,36,36
T4042,36,36
02499D,36,36
03788D,36,36
07096D,36,36
38478D,36,36
00001D,36,36
粤B05278D,36,36
01671D,36,36
05212D,36,36
03289D,36,36
粤B38239D,36,36
粤B05477D,36,36
00363D,36,36
31871D,36,36
09760D,36,36
03196D,36,35
CC395,36,36
BS452,36,35
40402D,36,36
01378D,36,36
39771D,36,36
粤B33380D,36,35
粤B45249D,36,35
31758D,36,36
38057D,36,36
粤B09141D,36,36
32347D,36,36
CA749,36,36
粤B09601D,36,36
02135D,36,35
38970D,36,36
T4143,36,36
粤B08223D,36,36
46690D,36,36
粤B42621D,36,36
09612D,36,36
06645D,36,36
粤B37531D,36,36
粤B33937D,36,36
粤B01579D,36,36
粤B38005D,36,36
粤B49920D,36,36
31122D,36,36
CC090,36,36
38447D,36,35
37145D,36,36
00920D,36,36
U0541,36,36
粤B08428D,36,36
05898D,36,36
CB353,36,36
07933D,36,36
49932D,36,36
39788D,36,34
粤B47969D,36,36
46221D,36,36
45638D,36,36
粤B34083D,36,36
U0543,36,36
BV940,36,36
36572D,36,36
07610D,35,35
DN3467,35,35
45066D,35,35
07267D,35,35
粤B32592D,35,35
粤B08011D,35,35
粤B33931D,35,35
45682D,35,35
粤B45656D,35,34
07256D,35,35
粤B34869D,35,35
04080D,35,35
07902D,35,35
03118D,35,35
38345D,35,35
粤B09575D,35,35
粤B06050D,35,35
粤BBD077,35,35
粤B34671D,35,35
02165D,35,35
粤B47985D,35,35
CH780,35,35
04238D,35,35
45962D,35,35
03592D,35,35
粤BW1717,35,35
CK083,35,35
49962D,35,35
39367D,35,35
32247D,35,35
05521D,35,35
05012D,35,35
粤B06850D,35,35
08045D,35,35
粤B36275D,35,35
00499D,35,35
02625D,35,35
CC153,35,35
粤B06445D,35,35
粤B31187D,35,35
粤BT9499,35,35
粤B44022D,35,34
粤B02211D,35,35
粤B31938D,35,35
30468D,35,35
07749D,35,35
04617D,35,35
08757D,35,35
38238D,35,35
DT4723,35,35
02779D,35,35
CA725,35,35
34400D,35,35
02860D,35,34
粤B02503D,35,35
30913D,35,35
CN746,35,35
07013D,35,35
粤B32349D,35,35
04395D,35,35
47795D,35,35
粤B38366D,35,35
粤BBD043,35,35
粤B06277D,35,35
CJ328,35,35
43267D,35,35
CC598,35,35
07599D,35,35
04405D,35,35
07307D,35,35
09420D,35,35
31306D,35,35
粤B07499D,35,35
00056D,35,35
03038D,35,35
00680D,35,35
粤B02537D,35,35
00842D,35,35
粤B38351D,35,35
粤BT9681,35,35
06813D,35,33
43213D,35,35
02845D,35,35
粤B49939D,35,35
34500D,35,35
07291D,35,35
BS849,35,35
粤B05071D,35,34
02961D,35,35
粤B49029D,35,35
粤B09743D,35,35
06185D,35,35
粤B02102D,35,35
09246D,35,35
BW888,35,35
44090D,35,35
CA709,35,35
08630D,35,35
07259D,35,35
粤B45765D,35,35
35270D,35,35
粤B06548D,35,35
粤B47953D,35,35
CC013,35,35
33856D,35,35
00752D,35,34
04269D,35,35
00178D,35,35
粤BBE347,35,35
粤B02963D,35,35
粤B30973D,35,35
03619D,35,35
粤BBB977,35,35
粤B38487D,35,35
06795D,35,35
粤B36732D,35,35
32386D,35,34
46817D,35,35
45927D,35,35
08376D,35,35
粤B31765D,35,35
CM016,35,35
33977D,35,35
CC578,35,35
粤B02079D,35,35
40102D,35,35
03380D,35,35
DS7147,35,35
粤B06823D,35,35
粤B06033D,35,35
粤B02343D,35,35
DP449,35,35
42670D,35,35
04950D,35,35
粤B03950D,35,35
粤B48669D,35,35
34483D,35,35
34415D,35,35
粤B32517D,35,35
03642D,35,35
45078D,35,35
05596D,35,35
47765D,35,35
00502D,35,35
47435D,35,35
CH803,35,35
40591D,35,35
CJ239,35,35
DT0741,35,35
06041D,35,35
36321D,35,35
00098D,35,35
粤B08413D,35,33
粤B31889D,35,35
35212D,35,35
04956D,35,35
01813D,35,35
CN762,35,35
41157D,35,35
粤B45716D,35,35
04839D,35,35
00546D,35,35
45780D,35,35
粤B32610D,35,35
粤B38968D,35,35
CB349,35,35
02509D,35,35
粤B04019D,35,35
05178D,35,35
43217D,35,35
粤B00203D,35,34
粤B08025D,35,35
37737D,35,35
45660D,35,35
00979D,35,35
CN503,35,35
粤B03586D,35,35
42059D,35,35
03255D,35,33
37623D,35,35
CC525,35,35
08046D,35,35
粤B31377D,35,35
35623D,35,35
32281D,35,35
CP950,35,35
36792D,35,35
36007D,35,35
粤B47943D,35,35
37652D,35,35
06122D,35,35
粤B33852D,35,35
09267D,35,35
43298D,35,35
粤B07533D,35,35
粤B00180D,35,35
42676D,35,35
08225D,35,35
03023D,35,35
粤B45119D,35,35
09540D,35,35
37708D,35,33
粤B39823D,35,35
粤B42672D,35,35
粤BBD047,35,35
49972D,35,35
35652D,35,35
39907D,35,35
粤B00796D,35,35
粤B01267D,35,35
粤B45782D,35,35
粤B08717D,35,35
34431D,35,35
08763D,35,35
BW575,35,35
07272D,35,35
03979D,35,35
粤B31886D,35,35
01962D,35,35
粤B04689D,35,34
45825D,35,35
37619D,35,35
粤BBD011,35,35
粤B01075D,35,35
09598D,35,35
粤B01428D,35,35
02616D,35,35
CC568,35,35
粤B30170D,35,35
粤B02436D,34,34
03242D,34,34
36310D,34,34
粤B30326D,34,34
粤B08902D,34,34
U0171,34,34
粤B30325D,34,34
46607D,34,34
粤B42610D,34,33
粤B34042D,34,34
38063D,34,34
35640D,34,34
04755D,34,34
02610D,34,34
粤B35306D,34,34
05619D,34,34
粤B03653D,34,34
45001D,34,34
CM067,34,34
BV485,34,34
45626D,34,34
粤BN3843,34,33
粤B48812D,34,34
U0235,34,34
粤B41132D,34,34
38461D,34,34
06356D,34,34
粤B01736D,34,34
46249D,34,34
粤B01535D,34,34
粤B03541D,34,33
41190D,34,34
粤B02913D,34,34
粤B41958D,34,34
粤B45649D,34,34
粤B01256D,34,34
DS7417,34,34
粤B03512D,34,33
04257D,34,34
04558D,34,34
32331D,34,34
47712D,34,34
05320D,34,34
00772D,34,34
03237D,34,34
粤B04153D,34,34
38465D,34,34
粤B39109D,34,34
CJ455,34,34
粤B42103D,34,34
04565D,34,34
31819D,34,34
03413D,34,33
粤B38095D,34,34
08851D,34,34
07321D,34,34
02353D,34,34
46628D,34,34
粤B01505D,34,34
N5341,34,34
37663D,34,34
07926D,34,34
06047D,34,34
04399D,34,34
双AGM14-15,34,34
粤B33323D,34,34
08296D,34,34
粤B48881D,34,34
03311D,34,34
粤BK7028,34,34
09895D,34,34
T4427,34,34
粤B08740D,34,34
01348D,34,34
粤B45121D,34,34
09920D,34,34
01369D,34,34
00838D,34,34
36517D,34,34
04118D,34,34
45741D,34,34
00075D,34,34
粤B04768D,34,34
双AGM-107,34,32
粤BW7927,34,34
粤B08233D,34,34
02100D,34,34
04756D,34,34
45997D,34,34
09441D,34,34
46617D,34,34
39842D,34,33
粤B48292D,34,34
41142D,34,34
06440D,34,34
CM021,34,34
粤BBD147,34,34
粤B36560D,34,34
粤B38977D,34,34
02468D,34,32
粤BAY347,34,34
06837D,34,34
35207D,34,34
06026D,34,34
40112D,34,34
00725D,34,34
CB355,34,34
37695D,34,34
07430D,34,34
粤B30395D,34,34
粤B06883D,34,33
02949D,34,34
粤B37070D,34,34
03816D,34,34
粤B35362D,34,34
08017D,34,34
41952D,34,34
粤B34515D,34,34
36316D,34,34
05646D,34,34
00476D,34,34
36158D,34,34
31167D,34,34
粤B35315D,34,34
粤B04933D,34,34
07835D,34,33
粤BBA037,34,34
05526D,34,34
09322D,34,34
31903D,34,34
04009D,34,34
06779D,34,34
01666D,34,34
01148D,34,34
08867D,34,34
41618D,34,34
粤B30123D,34,34
粤B39390D,34,34
粤B07829D,34,34
08783D,34,34
粤BBB913,34,34
粤B32352D,34,34
粤BT9459,34,34
04429D,34,34
06486D,34,34
粤B07080D,34,34
粤B37016D,34,34
粤B47920D,34,34
07859D,34,34
38040D,34,34
34479D,34,34
00883D,34,34
38846D,34,34
36337D,34,34
04618D,34,34
粤B06880D,34,34
07358D,34,34
07800D,34,34
00442D,34,34
04570D,34,34
39077D,34,34
粤B09716D,34,34
粤B42658D,34,34
48630D,34,34
46828D,34,34
02859D,34,34
粤BZ7485,34,34
03406D,34,34
BW749,34,34
04892D,34,34
粤BBA389,34,34
粤B39358D,34,34
49771D,34,34
粤B48873D,34,34
32127D,34,34
DT7451,34,34
35890D,34,34
粤B31173D,34,34
46835D,34,34
46260D,34,34
39925D,34,34
00512D,34,34
45022D,34,34
45885D,34,34
35238D,34,34
06137D,34,34
粤B45668D,34,34
38899D,34,34
07067D,34,33
03231D,34,34
DP412,34,34
粤B49128D,34,34
BW740,34,33
01615D,34,34
45840D,34,34
粤B03492D,34,34
粤B39889D,34,34
02976D,34,34
04628D,34,34
CN797,34,34
05869D,34,33
03306D,34,34
04491D,34,34
49781D,34,34
04386D,34,34
02775D,34,34
07720D,34,34
00305D,34,34
粤B02318D,34,34
31739D,34,34
08562D,34,34
粤B02319D,34,34
00726D,34,34
38411D,34,34
02035D,34,34
粤B08738D,34,34
粤B07225D,34,34
粤B02061D,34,34
36245D,34,34
粤B04481D,34,34
粤B02605D,34,34
37678D,34,34
00875D,34,34
粤B09051D,34,34
粤B00697D,34,34
04678D,34,34
09446D,34,34
粤B38315D,34,34
02659D,34,34
03853D,34,34
46237D,34,34
46836D,34,34
粤B35336D,34,34
01822D,33,33
46856D,33,33
BW470,33,33
T8340,33,33
06620D,33,33
粤B45605D,33,33
01356D,33,33
粤B02025D,33,33
粤B09548D,33,33
T9765,33,33
粤B07279D,33,33
04152D,33,33
00573D,33,33
08983D,33,33
38251D,33,33
04643D,33,33
粤B01557D,33,33
01870D,33,33
CC320,33,33
37692D,33,33
31732D,33,33
DT2741,33,33
46203D,33,33
00327D,33,33
07535D,33,33
47903D,33,33
粤BBA690,33,33
03668D,33,33
BV479,33,32
粤B36350D,33,33
08153D,33,29
粤B31590D,33,33
07457D,33,33
粤B00973D,33,33
粤B03341D,33,33
02481D,33,33
03323D,33,33
T9589,33,33
42685D,33,33
粤B42192D,33,33
01572D,33,33
31783D,33,33
粤B34651D,33,33
00813D,33,33
DT4743,33,33
粤B44006D,33,33
38355D,33,33
01782D,33,33
33348D,33,33
粤B01203D,33,33
05307D,33,33
粤B02382D,33,33
CH796,33,33
33621D,33,33
08529D,33,33
03058D,33,33
37526D,33,33
粤B02013D,33,33
02741D,33,33
39386D,33,33
CN809,33,30
粤B02735D,33,33
45970D,33,33
粤B46296D,33,30
04297D,33,33
00043D,33,33
39847D,33,33
07958D,33,33
粤BBA256,33,33
粤B06693D,33,33
粤B02732D,33,33
30970D,33,33
BW403,33,33
07381D,33,33
粤B48201D,33,33
37056D,33,33
粤B38948D,33,32
CM086,33,33
02527D,33,33
粤B36230D,33,33
07110D,33,33
35236D,33,33
粤B03906D,33,33
06812D,33,33
粤B35857D,33,33
粤B39107D,33,32
粤BBA618,33,33
06238D,33,33
37787D,33,33
BS512,33,33
粤B45145D,33,33
07656D,33,32
粤B02965D,33,33
00409D,33,33
U0201,33,33
01412D,33,33
粤B39825D,33,33
粤B30497D,33,33
粤B30328D,33,33
粤B45165D,33,33
粤B05343D,33,33
粤B08583D,33,33
粤B47921D,33,33
BW713,33,33
00721D,33,33
08445D,33,33
粤B07213D,33,33
T9579,33,33
34410D,33,33
CH788,33,33
03638D,33,33
03945D,33,33
粤B06916D,33,33
粤B41457D,33,33
35677D,33,33
00646D,33,33
08108D,33,33
46848D,33,33
49790D,33,33
32659D,33,33
43251D,33,33
07383D,33,33
DT4640,33,33
02651D,33,33
03259D,33,33
粤B40583D,33,33
07879D,33,33
00388D,33,33
粤B03502D,33,33
04045D,33,33
粤BBA653,33,33
09647D,33,33
DN6478,33,33
01648D,33,33
00840D,33,33
粤B31508D,33,33
BS541,33,33
粤B03736D,33,33
粤B03405D,33,32
粤B05322D,33,33
粤B42608D,33,33
06653D,33,33
46881D,33,33
粤B39389D,33,33
31831D,33,33
粤B07113D,33,33
粤B32549D,33,33
04388D,33,33
T4177,33,33
03052D,33,33
00367D,33,33
32249D,33,33
45851D,33,33
00509D,33,33
03730D,33,33
粤B36255D,33,33
35620D,33,33
CC606,33,33
粤B33391D,33,33
09342D,33,33
01213D,33,33
07943D,33,33
31862D,33,33
09061D,33,33
U0570,33,33
00328D,33,33
37015D,33,33
09960D,33,33
01881D,33,33
粤B05796D,33,33
CN705,33,33
05856D,33,33
粤BBA629,33,33
34495D,33,33
粤B35319D,33,33
07557D,33,33
01491D,33,33
34477D,33,33
CN815,33,33
粤B39145D,33,33
粤B02678D,33,33
49746D,33,32
03031D,33,33
02613D,33,33
粤BBA119,33,33
BW862,33,33
07423D,33,33
01352D,33,33
粤B38359D,33,33
03218D,33,33
00765D,33,33
粤B33920D,33,33
粤B48223D,33,33
05231D,33,33
CC159,33,33
01741D,33,33
粤BBB917,33,32
粤B02731D,33,33
45941D,33,33
粤B06089D,33,33
43277D,33,33
粤B39903D,33,33
01040D,33,33
33855D,33,33
03166D,33,33
粤BN3411,33,33
39992D,33,31
07519D,33,33
粤B00649D,33,32
08115D,33,33
37711D,33,33
34585D,33,33
粤B07490D,33,33
03657D,33,33
01646D,33,33
粤B00749D,33,33
05289D,33,33
07336D,33,33
CB372,33,33
01888D,33,33
粤B09130D,33,33
粤B44056D,33,33
38985D,33,33
粤B36238D,33,33
00811D,33,33
CB345,33,33
粤B49178D,33,33
粤B35603D,33,33
04782D,33,33
粤B03827D,33,33
36352D,33,33
06468D,33,33
粤B01446D,33,33
粤B33950D,33,33
粤B09855D,33,33
粤BAB548,33,33
粤B03137D,33,33
07923D,33,33
粤B36215D,33,33
07190D,33,33
粤B05026D,33,33
08556D,33,33
粤B37668D,33,33
45801D,33,33
粤B06158D,33,33
CB327,33,33
粤B06093D,33,33
粤B32399D,32,32
粤B30998D,32,32
06007D,32,32
07305D,32,32
DT7481,32,32
粤B34472D,32,32
45860D,32,32
09347D,32,32
BS793,32,32
粤B32143D,32,32
30925D,32,32
07073D,32,32
01366D,32,32
05850D,32,31
粤B05096D,32,32
粤B03102D,32,32
07855D,32,32
粤B35811D,32,32
粤B48688D,32,32
35638D,32,32
38462D,32,32
